SeqNum,UtcDate,UtcTime,AcqTime,PDOP,Long,Lat,Alt.m.,TotCount.cps.,Potassium...,Uranium.ppm.,Thorium.ppm.,UpDet.cps.,X.meters.,X.meters..1,xy
72895,19/3/2024,1:11:05,999991,2.0537,149.8898028,-30.2551022,290.402,1526.62592,2.83627,-2.14403,13.62917,2.00082,290.425,100,TRUE
72896,19/3/2024,1:11:06,999993,2.05355,149.8897966,-30.2551162,290.0575,1618.79362,2.54042,4.52142,2.20008,8.00887,290.08,100,TRUE
72897,19/3/2024,1:11:07,999991,2.0534,149.8897908,-30.2551329,290.0339,1588.28651,2.23214,-0.18646,11.6387,4.00324,290.057,100,TRUE
72898,19/3/2024,1:11:08,999992,2.05325,149.8897846,-30.2551488,290.1303,1614.98352,2.98244,-1.50382,20.71098,4.00244,290.153,100,TRUE
72899,19/3/2024,1:11:09,999992,2.0531,149.8897783,-30.2551668,289.87,1538.47539,2.433,4.57337,7.54902,9.00278,289.893,100,TRUE
72900,19/3/2024,1:11:10,999992,2.05296,149.889771,-30.2551854,289.7877,1583.96463,2.78382,2.93791,13.08787,8.00487,289.811,100,TRUE
72901,19/3/2024,1:11:11,999992,2.05281,149.8897631,-30.2552032,289.8101,1565.57967,2.41525,2.14909,18.54138,8.00808,289.833,100,TRUE
72902,19/3/2024,1:11:12,999992,2.05266,149.8897548,-30.2552213,290.2164,1577.74972,3.23731,3.73077,7.64788,8.00888,290.239,100,TRUE
72903,19/3/2024,1:11:13,999992,2.05251,149.8897463,-30.25524,290.2896,1528.62521,2.8051,1.30008,18.61947,7.00286,290.312,100,TRUE
72904,19/3/2024,1:11:14,999992,2.05236,149.8897395,-30.255259,289.8773,1573.95854,3.448,1.03721,20.43873,7.00427,289.9,100,TRUE
72905,19/3/2024,1:11:15,999992,2.05221,149.8897321,-30.255279,289.5628,1608.81728,2.68643,-0.3935,18.80305,5.00254,289.586,100,TRUE
72906,19/3/2024,1:11:16,999992,2.05206,149.8897241,-30.2552981,289.7565,1576.59078,3.1155,-2.61472,22.626830000000002,3.00303,289.779,100,TRUE
72907,19/3/2024,1:11:17,999991,2.05191,149.8897156,-30.2553181,289.4883,1620.15031,3.09256,-2.46444,10.09436,1.00071,289.511,100,TRUE
72908,19/3/2024,1:11:18,999993,2.10219,149.8897053,-30.2553407,289.1721,1560.32455,3.84596,-3.19715,20.8831,2.00042,289.195,100,TRUE
72909,19/3/2024,1:11:19,999991,2.05161,149.8896953,-30.2553601,288.947,1520.38355,2.40573,0.9812,15.08971,6.00546,288.97,100,TRUE
72910,19/3/2024,1:11:20,999992,2.05146,149.8896846,-30.2553813,288.8893,1599.61401,2.26159,6.38585,18.08744,13.01313,288.912,100,TRUE
72911,19/3/2024,1:11:21,999992,2.05131,149.8896743,-30.2554019,288.6525,1603.29707,2.87693,5.68705,5.6479,10.0081,288.675,100,TRUE
72912,19/3/2024,1:11:22,999992,2.05116,149.8896644,-30.2554229,288.4753,1562.57664,2.9711,1.30174,18.63217,7.00707,288.498,100,TRUE
72913,19/3/2024,1:11:23,999992,2.0510100000000002,149.889653,-30.2554446,288.0362,1615.46846,2.46003,-1.0336,11.73088,3.00273,288.059,100,TRUE
72914,19/3/2024,1:11:24,999992,2.05086,149.8896422,-30.2554664,287.6494,1598.65385,2.1318,3.5205,14.80868,9.00368,287.672,100,TRUE
72915,19/3/2024,1:11:25,999991,2.05071,149.8896313,-30.2554873,287.4437,1582.64889,2.91022,1.24334,13.26623,6.00246,287.466,100,TRUE
72916,19/3/2024,1:11:26,999993,2.05056,149.8896197,-30.255513,286.9549,1582.27848,2.5106,2.41184,16.72176,8.00647,286.978,100,TRUE
72917,19/3/2024,1:11:27,999991,2.0504,149.8896087,-30.2555372,286.9354,1553.5691,2.68453,2.09233,13.18493,7.00708,286.958,100,TRUE
72918,19/3/2024,1:11:28,999992,2.05025,149.8895973,-30.2555614,286.7422,1587.96707,2.44068,-0.39339,18.80521,5.00305,286.765,100,TRUE
72919,19/3/2024,1:11:29,999992,2.0501,149.8895863,-30.255586,286.2081,1564.79648,3.2432,1.82715,14.9919,7.00356,286.231,100,TRUE
72920,19/3/2024,1:11:30,999992,2.04995,149.8895773,-30.2556104,286.4412,1476.19424,2.76013,-0.07294,22.34948,6.00486,286.464,100,TRUE
72921,19/3/2024,1:11:31,999992,3.83636,149.8895641,-30.2556328,287.9894,1523.84233,2.65395,4.05166,11.19033,9.01089,288.012,100,TRUE
72922,19/3/2024,1:11:32,999992,2.04964,149.8895519,-30.2556571,288.6212,1517.22744,2.58579,7.38141,5.46636,12.00972,288.644,100,TRUE
72923,19/3/2024,1:11:33,999991,2.04949,149.8895406,-30.2556822,288.6278,1548.25409,2.38113,-2.03078,24.34644,4.00324,288.651,100,TRUE
72924,19/3/2024,1:11:34,999993,2.04934,149.8895274,-30.2557063,289.2417,1577.27444,2.07268,1.88489,20.35253,8.00647,289.264,100,TRUE
72925,19/3/2024,1:11:35,999991,2.04919,149.8895163,-30.255731,288.3468,1509.07144,2.77369,0.19037,20.53181,6.00426,288.37,100,TRUE
72926,19/3/2024,1:11:36,999992,2.04903,149.8895034,-30.2557581,287.8968,1596.45117,2.8829,-2.3511,20.80874,3.00273,287.92,100,TRUE
72927,19/3/2024,1:11:37,999992,2.04888,149.8894921,-30.2557834,287.7144,1609.65835,1.63518,2.93703,13.08475,8.00327,287.737,100,TRUE
72928,19/3/2024,1:11:38,999992,2.04873,149.8894787,-30.2558093,287.6186,1550.7878,2.79035,-2.03061,24.33832,4.00203,287.641,100,TRUE
72929,19/3/2024,1:11:39,999992,2.04857,149.8894657,-30.2558325,288.3763,1500.06355,2.80263,2.29794,6.01013,6.00426,288.399,100,TRUE
72930,19/3/2024,1:11:40,999992,2.04842,149.8894545,-30.2558559,288.5795,1523.92807,3.32558,1.82748,14.99365,7.00427,288.602,100,TRUE
72931,19/3/2024,1:11:41,999991,2.42743,149.8894419,-30.2558809,288.2903,1555.72686,3.30088,2.88334,7.73869,7.00778,288.313,100,TRUE
72932,19/3/2024,1:11:42,999992,2.04811,149.8894311,-30.255905,288.2222,1499.31336,2.65437,1.56284,16.80094,7.00146,288.245,100,TRUE
72933,19/3/2024,1:11:43,999992,2.04796,149.88942,-30.2559275,288.5705,1490.05645,2.20533,2.3547,11.36499,7.00497,288.593,100,TRUE
72934,19/3/2024,1:11:44,999992,2.09889,149.8894068,-30.2559512,288.7802,1421.86592,2.26741,-1.56057,15.35666,3.00183,288.803,100,TRUE
72935,19/3/2024,1:11:45,999992,2.04765,149.8893946,-30.2559704,289.5821,1564.42206,3.02044,0.1907,20.5364,6.00546,289.605,100,TRUE
72936,19/3/2024,1:11:46,999992,2.04749,149.8893815,-30.2559936,289.868,1486.05361,2.60964,-1.29713,13.54324,3.00213,289.891,100,TRUE
72937,19/3/2024,1:11:47,999991,2.04734,149.8893678,-30.2560165,290.3626,1553.25814,3.11259,2.9388,13.09101,8.00649,290.385,100,TRUE
72938,19/3/2024,1:11:48,999992,2.04718,149.889354,-30.2560398,291.0731,1574.95915,3.04374,3.20133,11.27285,8.00487,291.096,100,TRUE
72939,19/3/2024,1:11:49,999992,2.09824,149.8893402,-30.256062,291.5685,1540.09193,2.59235,0.92395,9.7313,5.00355,291.591,100,TRUE
72940,19/3/2024,1:11:50,999992,2.04687,149.8893299,-30.2560797,292.1913,1530.93234,2.40148,1.9774,2.46997,5.00305,292.214,100,TRUE
72941,19/3/2024,1:11:51,999992,2.04672,149.8893222,-30.2560936,292.6437,1552.79037,2.38493,-1.44708,26.06245,5.00255,292.666,100,TRUE
72942,19/3/2024,1:11:52,999992,2.04656,149.8893149,-30.2561073,292.8805,1605.97804,2.46842,0.13345,15.17515,5.00305,292.903,100,TRUE
72943,19/3/2024,1:11:53,999991,2.09772,149.8893072,-30.2561252,292.1922,1541.94058,2.89238,0.39687,13.36014,5.00305,292.215,100,TRUE
72944,19/3/2024,1:11:54,999993,2.04625,149.8892958,-30.2561436,291.5094,1548.09605,1.38507,3.8422,18.35352,10.00709,291.532,100,TRUE
72945,19/3/2024,1:11:55,999991,2.0461,149.8892863,-30.2561652,290.375,1620.82662,2.10552,4.57458,7.55105,9.00459,290.398,100,TRUE
72946,19/3/2024,1:11:56,999992,2.04594,149.8892776,-30.2561849,289.9427,1558.9494,2.36106,5.74237,11.00059,11.0067,289.965,100,TRUE
72947,19/3/2024,1:11:57,999992,2.04578,149.8892686,-30.2562038,290.0521,1567.42479,2.98584,4.63376,12.911,10.0091,290.075,100,TRUE
72948,19/3/2024,1:11:58,999992,2.04563,149.8892595,-30.2562263,289.5687,1575.2744,2.38696,0.13377,15.1787,5.00405,289.591,100,TRUE
72949,19/3/2024,1:11:59,999991,2.04547,149.8892518,-30.2562479,288.8841,1550.94608,2.10457,1.50731,11.45437,6.00366,288.907,100,TRUE
72950,19/3/2024,1:12:00,999992,2.13987,149.8892438,-30.256271,288.9748,1560.26225,2.27836,4.16297,21.89564,11.00891,288.998,100,TRUE
72951,19/3/2024,1:12:01,999992,2.04516,149.8892355,-30.2562952,288.559,1521.23068,1.12871,-0.39318,18.80948,5.00405,288.582,100,TRUE
72952,19/3/2024,1:12:02,999992,2.045,149.8892271,-30.2563197,287.4749,1609.62411,2.47195,6.27231,7.3745,11.01111,287.498,100,TRUE
72953,19/3/2024,1:12:03,999992,2.04484,149.889218,-30.2563454,287.0162,1600.97499,2.50078,2.73124,20.25723,9.00548,287.039,100,TRUE
72954,19/3/2024,1:12:04,999992,2.04468,149.8892076,-30.2563708,286.6776,1525.77662,2.09045,2.73082,20.25495,9.00458,286.7,100,TRUE
72955,19/3/2024,1:12:05,999991,2.04453,149.8891966,-30.2563969,285.8887,1581.49026,2.48145,-1.09059,6.36962,2.00062,285.911,100,TRUE
72956,19/3/2024,1:12:06,999992,2.04437,149.8891868,-30.2564212,285.0972,1572.11463,3.18843,0.77402,22.25624,7.00497,285.12,100,TRUE
72957,19/3/2024,1:12:07,999992,2.04421,149.8891764,-30.2564464,284.8253,1527.93051,2.43726,2.0909,13.17863,7.00427,284.848,100,TRUE
72958,19/3/2024,1:12:08,999992,2.04405,149.8891631,-30.2564713,284.4059,1588.28492,2.69779,2.35508,11.36638,7.00567,284.429,100,TRUE
72959,19/3/2024,1:12:09,999991,2.04389,149.8891511,-30.2564968,284.0148,1609.82101,4.13144,0.076550000000000007,9.81961,4.00204,284.038,100,TRUE
72960,19/3/2024,1:12:10,999992,2.04374,149.8891398,-30.2565219,283.7825,1529.23715,2.14548,0.71748,16.90332,6.00486,283.805,100,TRUE
72961,19/3/2024,1:12:11,999992,2.09533,149.8891277,-30.2565453,284.1571,1636.50568,2.88798,2.87985,7.73047,7.00216,284.18,100,TRUE
72962,19/3/2024,1:12:12,999992,2.04342,149.889115,-30.2565671,284.8685,1574.74639,3.44066,-0.1293,16.99995,5.00555,284.891,100,TRUE
72963,19/3/2024,1:12:13,999992,2.04326,149.8891036,-30.2565875,285.5234,1638.81745,3.18986,-0.71318,15.27481,4.00444,285.546,100,TRUE
72964,19/3/2024,1:12:14,999992,2.0431,149.8890925,-30.256606,286.0702,1639.99876,3.62248,3.78492,12.99712,9.00548,286.093,100,TRUE
72965,19/3/2024,1:12:15,999991,2.13838,149.889085,-30.2566268,285.9838,1576.43456,2.98003,-0.5066,8.09975,3.00273,286.007,100,TRUE
72966,19/3/2024,1:12:16,999992,2.04278,149.8890764,-30.2566445,285.4382,1613.82144,2.73265,2.46742,22.06979,9.00458,285.461,100,TRUE
72967,19/3/2024,1:12:17,999992,2.04262,149.8890691,-30.2566635,284.6437,1677.52487,2.41377,-0.92007,22.44275,5.00455,284.666,100,TRUE
72968,19/3/2024,1:12:18,999992,2.04246,149.8890599,-30.2566813,284.9159,1588.12598,3.18724,-2.29417,26.15893,4.00284,284.939,100,TRUE
72969,19/3/2024,1:12:19,999991,2.0423,149.8890511,-30.2566992,284.9269,1619.98819,2.41294,-0.92023,22.43528,5.00305,284.95,100,TRUE
72970,19/3/2024,1:12:20,999992,2.09411,149.8890438,-30.2567161,284.5152,1579.43571,3.28969,0.13393,15.18047,5.00455,284.538,100,TRUE
72971,19/3/2024,1:12:21,999992,2.04198,149.8890343,-30.2567338,284.5474,1537.3213,2.92685,-0.97718,17.07309,4.00084,284.57,100,TRUE
72972,19/3/2024,1:12:22,999992,2.04182,149.8890242,-30.25675,284.7332,1579.9622,3.36599,-0.45014,13.45088,4.00244,284.756,100,TRUE
72973,19/3/2024,1:12:23,999992,2.0937,149.8890156,-30.2567657,284.8662,1463.03729,2.74372,3.72869,7.64381,8.00568,284.889,100,TRUE
72974,19/3/2024,1:12:24,999991,2.0415,149.8890083,-30.2567785,285.948,1551.10128,2.58652,-1.24038,18.89812,4.00284,285.971,100,TRUE
72975,19/3/2024,1:12:25,999992,2.09343,149.8889996,-30.2567901,286.4384,1546.94209,3.08877,2.99466,18.4422,9.00548,286.461,100,TRUE
72976,19/3/2024,1:12:26,999992,2.04118,149.8889897,-30.2568039,286.9236,1565.95367,3.28397,-0.45014,13.45088,4.00244,286.946,100,TRUE
72977,19/3/2024,1:12:27,999992,2.04102,149.888984,-30.2568202,286.0571,1587.80819,3.1612,0.33994,8.00475,4.00204,286.08,100,TRUE
72978,19/3/2024,1:12:28,999992,2.04086,149.8889789,-30.2568373,285.0758,1548.25254,1.77572,-0.07294,22.34948,6.00486,285.099,100,TRUE
72979,19/3/2024,1:12:29,999991,2.0407,149.8889714,-30.2568561,284.407,1589.96988,1.92786,5.79912,16.35494,12.00732,284.43,100,TRUE
72980,19/3/2024,1:12:30,999992,2.04054,149.8889656,-30.256877,283.0266,1567.64117,2.72773,0.3965,13.35695,5.00205,283.049,100,TRUE
72981,19/3/2024,1:12:31,999992,2.04037,149.8889561,-30.2568983,283.1908,1577.11818,1.49946,4.95275,16.44757,11.0078,283.214,100,TRUE
72982,19/3/2024,1:12:32,999992,2.04021,149.8889498,-30.2569178,282.9789,1514.92259,2.69255,3.25808,16.62718,9.00548,283.002,100,TRUE
72983,19/3/2024,1:12:33,999991,2.04005,149.8889415,-30.2569399,282.0764,1582.80723,3.3218,2.82398,2.37874,6.00306,282.099,100,TRUE
72984,19/3/2024,1:12:34,999992,2.03989,149.8889306,-30.2569612,281.7562,1540.93843,2.23161,1.30063,18.6237,7.00427,281.779,100,TRUE
72985,19/3/2024,1:12:35,999992,2.03973,149.8889221,-30.2569827,281.9234,1541.78477,2.78351,2.93747,13.08631,8.00407,281.946,100,TRUE
72986,19/3/2024,1:12:36,999992,2.03956,149.8889114,-30.2570036,282.1682,1531.77968,2.17365,5.79839,16.35303,12.00611,282.191,100,TRUE
72987,19/3/2024,1:12:37,999991,2.0394,149.8889024,-30.2570236,282.4514,1594.65381,3.36867,-1.44708,26.05962,5.00205,282.474,100,TRUE
72988,19/3/2024,1:12:38,999992,2.03924,149.8888928,-30.2570451,282.6386,1552.25577,3.80003,-0.5067,8.09868,3.00243,282.661,100,TRUE
72989,19/3/2024,1:12:39,999992,2.03908,149.8888833,-30.2570678,282.5015,1505.51907,2.4245,1.8288,15.00067,7.00707,282.524,100,TRUE
72990,19/3/2024,1:12:40,999992,2.03891,149.8888727,-30.2570894,282.587,1609.30193,2.76595,2.09161,13.18177,7.00567,282.61,100,TRUE
72991,19/3/2024,1:12:41,999991,2.03875,149.8888632,-30.2571138,282.2018,1584.60045,2.5713,4.05056,11.1876,9.0091,282.225,100,TRUE
72992,19/3/2024,1:12:42,999992,2.03859,149.88885200000001,-30.2571381,282.4819,1565.10966,2.88927,4.3691,14.72312,10.0071,282.505,100,TRUE
72993,19/3/2024,1:12:43,999992,2.03842,149.8888413,-30.2571622,282.7017,1503.2161,2.98773,-0.92012,22.44025,5.00405,282.725,100,TRUE
72994,19/3/2024,1:12:44,999992,2.03826,149.8888299,-30.2571865,282.9332,1560.95062,2.66019,2.14765,18.53295,8.00487,282.956,100,TRUE
72995,19/3/2024,1:12:45,999991,2.0381,149.8888206,-30.2572108,282.5427,1555.79345,3.11154,2.93747,13.08633,8.00408,282.565,100,TRUE
72996,19/3/2024,1:12:46,999992,2.03793,149.8888123,-30.2572339,281.766,1540.63012,2.26345,2.41029,16.71408,8.00327,281.789,100,TRUE
72997,19/3/2024,1:12:47,999991,2.03777,149.8888047,-30.2572574,281.9549,1518.92655,2.55969,-0.18672,11.63587,4.00244,281.978,100,TRUE
72998,19/3/2024,1:12:48,999993,2.0376,149.8887961,-30.2572778,282.2372,1571.95575,3.1535,3.72817,7.64279,8.00487,282.26,100,TRUE
72999,19/3/2024,1:12:49,999991,2.03744,149.8887875,-30.2572984,282.2834,1683.36352,2.06807,1.30119,18.62796,7.00567,282.306,100,TRUE
73000,19/3/2024,1:12:50,999992,2.03728,149.8887784,-30.2573196,282.7837,1600.1345,2.72283,-1.76727,22.52852,4.00284,282.807,100,TRUE
73001,19/3/2024,1:12:51,999991,2.03711,149.8887701,-30.2573417,282.9588,1527.08423,2.90538,-2.40768,15.44922,2.00142,282.982,100,TRUE
73002,19/3/2024,1:12:52,999992,2.03695,149.8887607,-30.257365,283.2158,1598.29302,2.92078,0.92419,9.73253,5.00405,283.239,100,TRUE
73003,19/3/2024,1:12:53,999992,2.03678,149.8887508,-30.2573881,283.4619,1642.49303,2.79282,-0.44983,13.45568,4.00364,283.485,100,TRUE
73004,19/3/2024,1:12:54,999992,2.03662,149.888741,-30.2574122,283.6406,1592.60694,3.00811,1.5085,11.45995,6.00606,283.663,100,TRUE
73005,19/3/2024,1:12:55,999991,2.03645,149.8887301,-30.2574343,283.9324,1568.95706,2.22939,6.85281,9.09483,12.00732,283.955,100,TRUE
73006,19/3/2024,1:12:56,999992,2.03629,149.8887207,-30.2574549,284.2078,1627.66572,3.01995,1.77008,9.63689,6.00246,284.231,100,TRUE
73007,19/3/2024,1:12:57,999992,2.03612,149.8887125,-30.2574762,284.3627,1602.97621,3.2874,-2.93443,19.07746,2.00122,284.386,100,TRUE
73008,19/3/2024,1:12:58,999992,2.03596,149.8887032,-30.257497,284.537,1606.97865,2.94666,-0.12997,16.99018,5.00305,284.56,100,TRUE
73009,19/3/2024,1:12:59,999991,2.03579,149.8886942,-30.2575177,284.8287,1566.95584,2.96635,3.78493,12.99714,9.00549,284.851,100,TRUE
73010,19/3/2024,1:13:00,999992,2.03562,149.8886862,-30.2575392,285.3052,1569.1125,3.40677,-1.24038,18.8981,4.00284,285.328,100,TRUE
73011,19/3/2024,1:13:01,999992,2.03546,149.8886775,-30.2575602,285.5199,1648.83926,3.17969,1.18687,7.91401,5.00255,285.543,100,TRUE
73012,19/3/2024,1:13:02,999992,2.03529,149.888668,-30.2575826,285.8968,1620.66285,3.34213,-0.3936,18.80094,5.00205,285.92,100,TRUE
73013,19/3/2024,1:13:03,999991,2.03513,149.8886589,-30.2576052,286.1554,1649.50105,2.56176,4.37027,14.72659,10.00911,286.178,100,TRUE
73014,19/3/2024,1:13:04,999992,2.03496,149.8886494,-30.2576276,286.3064,1597.81329,2.87596,5.6849,5.64545,10.00509,286.329,100,TRUE
73015,19/3/2024,1:13:05,999992,2.03479,149.8886389,-30.2576491,286.5866,1625.99023,2.41415,0.66029,11.5451,5.00305,286.609,100,TRUE
73016,19/3/2024,1:13:06,999991,2.03463,149.8886288,-30.2576702,287.084,1558.95096,3.29785,-0.18672,11.63587,4.00244,287.107,100,TRUE
73017,19/3/2024,1:13:07,999992,2.03446,149.8886192,-30.2576915,287.5103,1549.40841,3.01239,2.09197,13.18334,7.00637,287.533,100,TRUE
73018,19/3/2024,1:13:08,999992,2.03429,149.8886092,-30.2577126,287.9393,1568.79852,2.38853,6.26843,7.36955,11.0056,287.962,100,TRUE
73019,19/3/2024,1:13:09,999991,2.03413,149.8885994,-30.2577331,288.1568,1613.14533,2.66975,1.82781,14.99542,7.00497,288.18,100,TRUE
73020,19/3/2024,1:13:10,999992,2.03396,149.8885919,-30.2577529,288.188,1638.99815,3.25623,-0.97698,17.08093,4.00244,288.211,100,TRUE
73021,19/3/2024,1:13:11,999992,2.03379,149.8885832,-30.2577724,288.6917,1686.85861,2.87013,3.521,14.81042,9.00458,288.715,100,TRUE
73022,19/3/2024,1:13:12,999992,2.03362,149.8885731,-30.2577931,288.9297,1581.43753,2.49822,3.72973,7.64585,8.00728,288.953,100,TRUE
73023,19/3/2024,1:13:13,999991,2.03346,149.8885659,-30.2578124,289.2553,1532.32179,2.07585,2.46625,22.06244,9.00189,289.278,100,TRUE
73024,19/3/2024,1:13:14,999992,2.03329,149.8885566,-30.2578337,289.2798,1568.11179,3.93249,2.93835,13.08944,8.00568,289.303,100,TRUE
73025,19/3/2024,1:13:15,999992,2.03312,149.8885486,-30.2578568,288.9945,1564.26549,2.13743,2.61856,9.55099,7.00567,289.017,100,TRUE
73026,19/3/2024,1:13:16,999991,2.03295,149.8885396,-30.2578797,288.9883,1581.64848,3.27983,2.03345,7.82224,6.00246,289.011,100,TRUE
73027,19/3/2024,1:13:17,999992,2.03278,149.8885299,-30.2579024,288.7108,1577.64526,2.54986,0.13313,15.17161,5.00205,288.734,100,TRUE
73028,19/3/2024,1:13:18,999992,2.03262,149.8885217,-30.2579253,288.3146,1582.59684,3.59171,1.1882,7.91923,5.00505,288.337,100,TRUE
73029,19/3/2024,1:13:19,999991,2.03245,149.888512,-30.2579465,288.4544,1514.46949,3.05539,0.39631,13.35538,5.00155,288.477,100,TRUE
73030,19/3/2024,1:13:20,999992,2.03228,149.888503,-30.2579693,288.3166,1576.11747,2.45483,-0.12984,16.99213,5.00355,288.339,100,TRUE
73031,19/3/2024,1:13:21,999992,2.03211,149.8884948,-30.2579903,288.2705,1506.61621,2.54062,-1.03382,11.72375,3.00123,288.293,100,TRUE
73032,19/3/2024,1:13:22,999992,2.08536,149.8884862,-30.2580118,288.2529,1601.9756,3.60398,4.42526,20.07573,11.0067,288.276,100,TRUE
73033,19/3/2024,1:13:23,999991,2.03177,149.8884788,-30.2580329,288.2692,1576.96195,2.22818,5.27228,19.985,12.00732,288.292,100,TRUE
73034,19/3/2024,1:13:24,999992,2.0316,149.8884706,-30.2580536,288.3766,1582.96403,3.0172,5.74237,11.00059,11.0067,288.399,100,TRUE
73035,19/3/2024,1:13:25,999991,2.08492,149.8884629,-30.2580743,288.1827,1596.93229,2.28748,0.77514,22.26866,7.00848,288.206,100,TRUE
73036,19/3/2024,1:13:26,999992,2.03127,149.8884525,-30.2580952,288.1765,1566.26711,2.65395,7.11794,7.28175,12.00972,288.199,100,TRUE
73037,19/3/2024,1:13:27,999992,2.08463,149.888444,-30.258117,288.0092,1567.26792,2.27255,-0.97688,17.08486,4.00324,288.032,100,TRUE
73038,19/3/2024,1:13:28,999992,2.03093,149.8884347,-30.2581383,288.0198,1567.95488,3.36598,1.03721,20.43873,7.00427,288.043,100,TRUE
73039,19/3/2024,1:13:29,999991,2.03076,149.888426,-30.2581597,287.6981,1554.25895,3.58972,-1.88083,11.82024,2.00162,287.721,100,TRUE
73040,19/3/2024,1:13:30,999992,2.03059,149.8884182,-30.2581804,288.0407,1616.46937,3.59131,1.18793,7.91818,5.00455,288.063,100,TRUE
73041,19/3/2024,1:13:31,999991,2.03042,149.8884108,-30.2582016,288.1584,1615.14675,3.04631,-2.35092,20.80409,3.00213,288.181,100,TRUE
73042,19/3/2024,1:13:32,999992,2.03025,149.8884036,-30.2582227,288.4776,1599.29383,3.42805,4.25616,4.01405,8.00648,288.5,100,TRUE
73043,19/3/2024,1:13:33,999992,2.03008,149.888394,-30.2582449,288.6561,1556.57058,3.08433,-0.65649,20.6295,5.00505,288.679,100,TRUE
73044,19/3/2024,1:13:34,999992,2.02991,149.8883847,-30.2582668,288.6424,1614.3374,2.47995,-1.18377,24.23957,5.00105,288.665,100,TRUE
73045,19/3/2024,1:13:35,999991,2.02974,149.8883754,-30.2582881,289.1208,1610.46552,2.57444,1.56497,16.8145,7.00638,289.144,100,TRUE
73046,19/3/2024,1:13:36,999992,2.02956,149.8883656,-30.2583088,289.9121,1632.66776,2.74741,4.31061,9.36469,9.00368,289.935,100,TRUE
73047,19/3/2024,1:13:37,999991,2.02939,149.8883555,-30.2583297,290.1139,1656.34164,2.69317,3.25903,16.63103,9.0073,290.137,100,TRUE
73048,19/3/2024,1:13:38,999992,2.02922,149.8883453,-30.2583525,290.1126,1605.81575,2.23717,4.95146,16.44376,11.00559,290.135,100,TRUE
73049,19/3/2024,1:13:39,999992,2.02905,149.8883357,-30.2583732,290.1726,1607.97926,3.04717,-0.77031,9.91158,3.00183,290.195,100,TRUE
73050,19/3/2024,1:13:40,999991,2.02888,149.8883262,-30.2583947,290.4299,1560.41998,2.62993,2.61897,9.55221,7.00638,290.453,100,TRUE
73051,19/3/2024,1:13:41,999992,2.02871,149.8883166,-30.2584171,290.6495,1583.4893,3.27945,3.52,14.80695,9.00278,290.672,100,TRUE
73052,19/3/2024,1:13:42,999992,2.02854,149.8883064,-30.2584391,291.0541,1622.47483,3.21227,0.7177,16.90526,6.00546,291.077,100,TRUE
73053,19/3/2024,1:13:43,999991,2.02837,149.8882957,-30.2584608,291.4045,1554.48189,1.85323,2.40991,16.71217,8.00248,291.427,100,TRUE
73054,19/3/2024,1:13:44,999992,2.02819,149.8882854,-30.2584827,291.8229,1567.95488,3.07147,5.21552,14.63065,11.0067,291.846,100,TRUE
73055,19/3/2024,1:13:45,999991,2.02802,149.8882756,-30.2585061,291.9847,1566.58225,2.60248,2.09233,13.18493,7.00708,292.007,100,TRUE
73056,19/3/2024,1:13:46,999992,2.08181,149.888265,-30.258528600000002,291.8744,1590.39991,2.41543,0.56896,29.4519,8.01209,291.897,100,TRUE
73057,19/3/2024,1:13:47,999992,2.02768,149.8882557,-30.258551,291.4392,1589.28573,2.64692,1.8849,20.35256,8.00648,291.462,100,TRUE
73058,19/3/2024,1:13:48,999992,2.02751,149.8882443,-30.2585727,291.9615,1520.62193,2.65155,2.56018,4.1929,6.00246,291.984,100,TRUE
73059,19/3/2024,1:13:49,999991,2.02733,149.8882319,-30.2585953,291.9923,1612.46735,1.4721,2.93924,13.09258,8.00729,292.015,100,TRUE
73060,19/3/2024,1:13:50,999992,2.02716,149.8882215,-30.2586189,291.905,1544.32276,1.84839,1.82616,14.98664,7.00146,291.928,100,TRUE
73061,19/3/2024,1:13:51,999991,2.02699,149.8882105,-30.2586416,292.0337,1567.79958,2.11357,2.67408,14.90117,8.00408,292.056,100,TRUE
73062,19/3/2024,1:13:52,999992,2.02682,149.8882004,-30.2586663,291.7245,1545.55947,1.88595,0.45439,18.72296,6.00606,291.747,100,TRUE
73063,19/3/2024,1:13:53,999992,2.02664,149.8881915,-30.2586896,291.4466,1586.2833,2.89183,-2.67125,17.26639,2.00162,291.469,100,TRUE
73064,19/3/2024,1:13:54,999991,2.02647,149.8881836,-30.258713,290.9976,1547.94425,2.25012,0.6603,11.54512,5.00305,291.02,100,TRUE
73065,19/3/2024,1:13:55,999992,2.0263,149.8881739,-30.2587359,290.8241,1530.23796,2.51986,0.60396,6.19252,4.00324,290.847,100,TRUE
73066,19/3/2024,1:13:56,999992,2.02612,149.8881646,-30.2587594,290.6074,1570.11321,3.18502,1.77105,9.64054,6.00426,290.63,100,TRUE
73067,19/3/2024,1:13:57,999991,2.02595,149.8881552,-30.2587848,290.3385,1569.8006,3.53889,-0.77038,9.91035,3.00153,290.361,100,TRUE
73068,19/3/2024,1:13:58,999992,2.02578,149.8881448,-30.2588085,290.5812,1562.63912,2.8467,2.09018,13.17548,7.00286,290.604,100,TRUE
73069,19/3/2024,1:13:59,999991,2.0256,149.8881354,-30.2588322,291.1319,1595.29219,2.67347,-0.65665,20.62489,5.00405,291.155,100,TRUE
